date,date,temperature,relative_humidity,dew_point,precipitation (mm),rain (mm),snowfall (cm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction,is_Day
1991-11-11,1991-11-11,23.558333333333334,51.0,11.770833333333334,0.0,0.0,0.0,1015.4291666666667,949.8916666666668,2.0416666666666665,0.0,3.1666666666666665,0.0,1.6020833333333335,7.383333333333333,161.29166666666666,0.4583333333333333
1991-11-12,1991-11-12,23.308333333333334,62.291666666666664,15.270833333333334,0.0,0.0,0.0,1015.5333333333333,949.9499999999999,13.666666666666666,3.0833333333333335,18.166666666666668,0.0,1.18,7.7375,100.95833333333333,0.4583333333333333
1991-11-13,1991-11-13,23.629166666666666,59.625,14.641666666666666,0.0,0.0,0.0,1016.35,950.775,21.0,3.75,29.166666666666668,0.5833333333333334,1.3179166666666666,6.041666666666667,92.70833333333333,0.4583333333333333
1991-11-14,1991-11-14,24.03333333333333,53.125,13.4375,0.0,0.0,0.0,1015.4416666666666,950.0124999999999,35.625,1.125,35.0,45.75,1.49875,8.950000000000001,90.04166666666667,0.4583333333333333
1991-11-15,1991-11-15,23.583333333333332,46.25,10.954166666666666,0.0,0.0,0.0,1014.4083333333333,948.9458333333333,27.375,0.0,0.5,90.08333333333333,1.665,13.595833333333333,88.95833333333333,0.4583333333333333
1991-11-16,1991-11-16,23.474999999999998,50.708333333333336,12.408333333333333,0.0,0.0,0.0,1014.4791666666666,949.0,27.75,0.0,12.666666666666666,67.25,1.4937500000000001,15.108333333333334,90.125,0.4583333333333333
1991-11-17,1991-11-17,22.820833333333336,71.79166666666667,17.258333333333333,0.020833333333333332,0.020833333333333332,0.0,1015.7083333333334,950.0,40.916666666666664,19.958333333333332,38.666666666666664,0.041666666666666664,0.82625,16.958333333333332,96.04166666666667,0.4583333333333333
1991-11-18,1991-11-18,21.245833333333334,88.29166666666667,19.129166666666666,0.375,0.375,0.0,1017.0083333333333,950.8874999999999,90.875,64.625,65.125,5.291666666666667,0.32416666666666666,13.116666666666667,94.58333333333333,0.4583333333333333
1991-11-19,1991-11-19,21.520833333333332,88.25,19.291666666666668,0.17083333333333336,0.17083333333333336,0.0,1016.4416666666666,950.4083333333333,62.208333333333336,38.375,31.791666666666668,35.291666666666664,0.3566666666666667,6.941666666666666,92.08333333333333,0.4583333333333333
1991-11-20,1991-11-20,22.291666666666668,82.375,18.8125,0.020833333333333332,0.020833333333333332,0.0,1015.5041666666666,949.6958333333333,40.541666666666664,21.458333333333332,13.375,44.083333333333336,0.56375,5.375,116.0,0.4583333333333333
1991-11-21,1991-11-21,22.5125,72.29166666666667,16.608333333333334,0.0,0.0,0.0,1014.9416666666666,949.2166666666667,22.916666666666668,1.0833333333333333,5.791666666666667,61.708333333333336,0.9,6.608333333333333,126.79166666666667,0.4583333333333333
1991-11-22,1991-11-22,23.179166666666664,69.04166666666667,16.625,0.0,0.0,0.0,1015.7291666666666,950.1,19.958333333333332,7.333333333333333,16.083333333333332,12.416666666666666,1.0041666666666667,8.641666666666667,101.29166666666667,0.4583333333333333
1991-11-23,1991-11-23,22.895833333333332,69.625,16.833333333333332,0.0,0.0,0.0,1016.8708333333334,951.1083333333332,26.333333333333332,9.666666666666666,10.375,37.916666666666664,0.90875,11.045833333333334,98.08333333333333,0.4583333333333333
1991-11-24,1991-11-24,21.3,54.041666666666664,11.216666666666667,0.0,0.0,0.0,1017.2541666666666,951.1166666666667,7.791666666666667,0.25,0.08333333333333333,25.125,1.26,12.049999999999999,89.125,0.4583333333333333
1991-11-25,1991-11-25,20.6375,50.75,9.616666666666667,0.0,0.0,0.0,1016.7166666666667,950.4791666666666,9.958333333333334,0.0,0.0,33.25,1.2979166666666666,10.866666666666667,98.04166666666667,0.4583333333333333
1991-11-26,1991-11-26,22.329166666666666,61.083333333333336,13.950000000000001,0.0,0.0,0.0,1017.0583333333334,951.1583333333333,24.583333333333332,3.8333333333333335,3.6666666666666665,63.25,1.1758333333333333,6.8,177.41666666666666,0.4583333333333333
1991-11-27,1991-11-27,22.866666666666664,64.91666666666667,15.1875,0.0,0.0,0.0,1016.1708333333332,950.4499999999999,18.625,4.791666666666667,5.5,36.416666666666664,1.1483333333333332,5.6000000000000005,174.58333333333334,0.4583333333333333
1991-11-28,1991-11-28,23.337500000000002,61.291666666666664,14.729166666666666,0.0,0.0,0.0,1014.6541666666667,949.125,1.5416666666666667,0.5416666666666666,1.75,0.0,1.2795833333333333,5.941666666666666,183.125,0.4583333333333333
1991-11-29,1991-11-29,22.941666666666666,55.0,12.908333333333333,0.0,0.0,0.0,1014.1125000000001,948.5333333333333,0.8333333333333334,0.20833333333333334,1.0416666666666667,0.041666666666666664,1.3883333333333334,5.983333333333333,154.0,0.4583333333333333
1991-11-30,1991-11-30,22.099999999999998,44.25,8.391666666666667,0.0,0.0,0.0,1013.9166666666666,948.1791666666667,11.375,0.0,0.0,37.791666666666664,1.6216666666666668,6.341666666666666,163.0,0.4583333333333333
1991-12-01,1991-12-01,21.008333333333333,51.083333333333336,9.354166666666666,0.0,0.0,0.0,1013.7666666666668,947.7833333333333,13.916666666666666,0.041666666666666664,0.3333333333333333,45.291666666666664,1.4133333333333333,6.645833333333333,147.5,0.4583333333333333
1991-12-02,1991-12-02,21.870833333333334,59.041666666666664,12.741666666666667,0.0,0.0,0.0,1015.7083333333334,949.7875,5.208333333333333,0.375,8.041666666666666,0.0,1.2550000000000001,7.504166666666666,155.25,0.4583333333333333
1991-12-03,1991-12-03,22.808333333333334,59.875,13.966666666666667,0.0,0.0,0.0,1017.2083333333334,951.4,22.125,0.5833333333333334,16.375,39.375,1.26625,7.4125000000000005,81.45833333333333,0.4583333333333333
1991-12-04,1991-12-04,22.879166666666666,55.791666666666664,13.066666666666668,0.0,0.0,0.0,1018.1083333333332,952.2541666666666,17.0,0.8333333333333334,1.7916666666666667,50.75,1.3550000000000002,9.208333333333334,88.5,0.4583333333333333
1991-12-05,1991-12-05,21.504166666666666,47.375,8.970833333333333,0.0,0.0,0.0,1018.4291666666667,952.25,0.0,0.0,0.0,0.0,1.4958333333333333,9.466666666666667,90.375,0.4583333333333333
1991-12-06,1991-12-06,20.945833333333333,46.708333333333336,8.216666666666667,0.0,0.0,0.0,1019.1625,952.8166666666666,13.583333333333334,0.0,0.0,45.541666666666664,1.4895833333333333,8.504166666666666,92.5,0.4583333333333333
1991-12-07,1991-12-07,20.683333333333334,49.791666666666664,8.683333333333334,0.0,0.0,0.0,1018.6916666666666,952.3208333333333,6.416666666666667,0.0,0.0,21.458333333333332,1.445,8.0875,89.29166666666667,0.4583333333333333
1991-12-08,1991-12-08,20.995833333333334,48.083333333333336,8.375,0.0,0.0,0.0,1017.6666666666666,951.4416666666666,4.5,0.0,0.0,15.083333333333334,1.5133333333333334,8.058333333333334,85.83333333333333,0.4583333333333333
1991-12-09,1991-12-09,21.166666666666668,46.0,8.233333333333333,0.0,0.0,0.0,1017.2083333333334,951.0416666666666,2.0416666666666665,0.0,0.0,6.75,1.5191666666666668,9.354166666666666,90.75,0.4583333333333333
1991-12-10,1991-12-10,21.045833333333334,45.25,8.166666666666666,0.0,0.0,0.0,1018.7208333333333,952.4208333333332,0.0,0.0,0.0,0.0,1.4870833333333333,11.354166666666666,82.83333333333333,0.4583333333333333
1991-12-11,1991-12-11,20.283333333333335,49.291666666666664,8.762500000000001,0.0,0.0,0.0,1018.9416666666666,952.4791666666666,0.0,0.0,0.0,0.0,1.3129166666666667,12.241666666666667,85.33333333333333,0.4583333333333333
1991-12-12,1991-12-12,19.895833333333332,51.583333333333336,8.995833333333334,0.0,0.0,0.0,1018.875,952.3416666666667,0.0,0.0,0.0,0.0,1.23625,12.15,88.125,0.4583333333333333
1991-12-13,1991-12-13,19.758333333333333,49.416666666666664,8.091666666666667,0.0,0.0,0.0,1018.2375000000001,951.7125,0.0,0.0,0.0,0.0,1.2845833333333332,12.170833333333334,88.58333333333333,0.4583333333333333
1991-12-14,1991-12-14,19.883333333333333,47.875,7.7875000000000005,0.0,0.0,0.0,1017.8708333333334,951.3916666666668,0.0,0.0,0.0,0.0,1.3295833333333333,13.933333333333332,91.5,0.4583333333333333
1991-12-15,1991-12-15,19.945833333333333,50.25,8.720833333333333,0.0,0.0,0.0,1017.5958333333333,951.15,0.2916666666666667,0.0,0.0,0.8333333333333334,1.2729166666666667,13.85,89.75,0.4583333333333333
1991-12-16,1991-12-16,20.020833333333332,53.666666666666664,9.700000000000001,0.0,0.0,0.0,1016.1958333333333,949.85,0.0,0.0,0.0,0.0,1.21625,12.366666666666667,86.70833333333333,0.4583333333333333
